"ID","SMILES","OBSERVED","PREDICTED","fold"
"28163","COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O",97,77.4945241363531,"Fold2.Rep1"
"28532","NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]3O)C2=NC(F)=N1",24,32.714839192617,"Fold2.Rep1"
"28829","CCOC(=O)N1C=CN(C)C1=S",85,34.5070909768203,"Fold2.Rep1"
"2888","CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12",83,87.8792901056828,"Fold2.Rep1"
"29046","[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",68,61.3404965167887,"Fold2.Rep1"
"29342297","[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C",99,83.8816450597631,"Fold2.Rep1"
"2989","CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1",99,88.9277154169364,"Fold2.Rep1"
"29966","NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O",33,23.875677091368,"Fold2.Rep1"
"2997","OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1",99,43.0493034358819,"Fold2.Rep1"
"31608","NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12",35,83.2699875656202,"Fold2.Rep1"
"3225","CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1",99,85.9860750106995,"Fold2.Rep1"
"32555","CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O",38,12.9610400630039,"Fold2.Rep1"
"3269","CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1",94.5,92.3518650402379,"Fold2.Rep1"
"3292","COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1",63,66.2570295172384,"Fold2.Rep1"
"33395","[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C",94,85.6007774116495,"Fold2.Rep1"
"3345","CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1",95,85.0449937577305,"Fold2.Rep1"
"3368","COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1",99,97.0035953371933,"Fold2.Rep1"
"34369","CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1",90,82.0456655770875,"Fold2.Rep1"
"3482","CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1",25,36.8715749749924,"Fold2.Rep1"
"3526","CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1",45,74.5217114808709,"Fold2.Rep1"
"3570","NC1=CC(=CNC1=O)C1=CC=NC=C1",30,53.0671758373056,"Fold2.Rep1"
"3584","COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O",97,93.3462584050046,"Fold2.Rep1"
"3818","CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1",97,87.5818988983787,"Fold2.Rep1"
"3820","CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2",99,89.4741631397406,"Fold2.Rep1"
"3821","OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2",91,92.0986568490851,"Fold2.Rep1"
"390090","[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",99,78.9203278742622,"Fold2.Rep1"
"3914","CC12CC3CC(C)(C1)CC(N)(C3)C2",45,55.8435455333433,"Fold2.Rep1"
"391976","CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2",99,94.3068795822096,"Fold2.Rep1"
"392056","[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(O2)C1CCCCC1)C(=O)COC(=O)C(C)C",99,82.7544592866031,"Fold2.Rep1"
"393220","CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC",99,83.1593664728249,"Fold2.Rep1"
"39734","[H][C@]12SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O",98,57.4662085855044,"Fold2.Rep1"
"39888","FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1",95,88.4711859783223,"Fold2.Rep1"
"4018","CCC1(CC)C(=O)NCC(C)C1=O",60,46.2445574976371,"Fold2.Rep1"
"4029","CC1=NC=C(N1CCO)[N+]([O-])=O",20,25.1108420120371,"Fold2.Rep1"
"4294","CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1",99,93.4201043517709,"Fold2.Rep1"
"4301","CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C",20,54.9378712401658,"Fold2.Rep1"
"4330","COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC",95,86.6959291621149,"Fold2.Rep1"
"4333","OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1",90,91.301613476523,"Fold2.Rep1"
"43629","[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O",28.1,40.2347184552583,"Fold2.Rep1"
"4384","CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12",94,89.7163895087967,"Fold2.Rep1"
"4444507","OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1",99,89.9124018517623,"Fold2.Rep1"
"4444537","CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N",98,61.8736932767764,"Fold2.Rep1"
"4445173","[H]C(CCN1CCN(CCO)CC1)=C1C2C=C(C=CC2SC2=C1C=CC=C2)C(F)(F)F",95,86.1484344731238,"Fold2.Rep1"
"4445273","[H][C@@]12CC3=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C",89,70.0548376367337,"Fold2.Rep1"
"4447447","[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O",25,32.6941203214152,"Fold2.Rep1"
"4447586","[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O",36,49.0882616675319,"Fold2.Rep1"
"4447611","[H]C(Cl)=CC(O)(CC)C#C",44,45.5812539887053,"Fold2.Rep1"
"4470813","O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5",1,45.7372502720595,"Fold2.Rep1"
"4471584","CN1\C(=C(/O)NC2=CC=CC=N2)C(=O)C2=C(C=CS2)S1(=O)=O",99,85.9781990888767,"Fold2.Rep1"
"4488","NC1=CC(O)=C(C=C1)C(O)=O",55,59.0993282448699,"Fold2.Rep1"
"4512","NCCC(O)(P(O)(O)=O)P(O)(O)=O",54,42.36722034429,"Fold2.Rep1"
"4515025","OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F",60,93.1460274521768,"Fold2.Rep1"
"4517","COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1",98,83.6200886207835,"Fold2.Rep1"
"45608","CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O",89,77.9073749592817,"Fold2.Rep1"
"4575379","[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2OC(C)=O",0,61.2246108525192,"Fold2.Rep1"
"4584","C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1",90,68.0489296823941,"Fold2.Rep1"
"4722","O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1",83,55.1912008019741,"Fold2.Rep1"
"4757","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",94,91.1054969704767,"Fold2.Rep1"
"4771","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",81,88.2133951884581,"Fold2.Rep1"
"48085","[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC",95,91.8968899770199,"Fold2.Rep1"
"4819","CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1",87,62.8779339601524,"Fold2.Rep1"
"4827","OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12",83,82.8914084807471,"Fold2.Rep1"
"48492","CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1",85,65.8268873129545,"Fold2.Rep1"
"4859","OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2",95,90.6954406067953,"Fold2.Rep1"
"49195","CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC",98,76.4294051873905,"Fold2.Rep1"
"4942398","[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O",88,68.6118504213693,"Fold2.Rep1"
"49452","[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC",42,80.9027233663715,"Fold2.Rep1"
"4949236","C[C@H]1CCC[C@@]2(C)O[C@@]2([H])C[C@H](NC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1",71,81.9088906362949,"Fold2.Rep1"
"5018818","[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O",30,50.9227939654409,"Fold2.Rep1"
"5063","CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1",1,45.0082909960377,"Fold2.Rep1"
"51867","CCCN(CCC1=CC=CS1)C1CCC2=C(C1)C=CC=C2O",92,83.5151332738032,"Fold2.Rep1"
"5198","CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1",96,91.0608275257542,"Fold2.Rep1"
"5212","CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1",70,81.846461996787,"Fold2.Rep1"
"5304","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",95,74.7517070562557,"Fold2.Rep1"
"5367","CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F",90,92.5289776416698,"Fold2.Rep1"
"54905","OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O",90,58.8795201756154,"Fold2.Rep1"
"54912","CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O",65,78.4032696643449,"Fold2.Rep1"
"5532","NS(=O)(=O)CC1=NOC2=CC=CC=C12",40,52.1485168966969,"Fold2.Rep1"
"5533","CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1",45,62.132657532611,"Fold2.Rep1"
"559124","CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4",96,71.2989988574617,"Fold2.Rep1"
"5699","CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C",1,30.3677292640432,"Fold2.Rep1"
"5707","N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O",99.7,75.8336503597014,"Fold2.Rep1"
"58532","CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1",90.1,86.9012468196474,"Fold2.Rep1"
"58649","NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1",50,40.8599928552589,"Fold2.Rep1"
"59245","CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1",13,39.5527983406664,"Fold2.Rep1"
"59268","[H][C@]1(CNCCO1)[C@@H](OC1=CC=CC=C1OCC)C1=CC=CC=C1",98,88.8586370455442,"Fold2.Rep1"
"59377","CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O",98,91.5070580080706,"Fold2.Rep1"
"6015","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO",0,28.0414486126258,"Fold2.Rep1"
"62138","[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4",99,69.1573209827209,"Fold2.Rep1"
"65276","[H][C@]12[C@H](OC(=O)C(O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@@]11CCCN1CCC1=CC3=C(OCO3)C=C21",50,73.3070611992968,"Fold2.Rep1"
"6761","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",0,47.9438440252333,"Fold2.Rep1"
"8013742","CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1",20,72.8234606560279,"Fold2.Rep1"
"8041219","NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1",71,86.119958648705,"Fold2.Rep1"
"8289501","CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1",99,85.907319969157,"Fold2.Rep1"
"8683","CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O",73,51.402020997343,"Fold2.Rep1"
"8981","CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C",95,89.9509991766158,"Fold2.Rep1"
"9419005","N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2",10,29.1099226803414,"Fold2.Rep1"
"10442212","CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2",93,78.7825075057677,"Fold3.Rep1"
"10482000","NC[C@H]1CC[C@@H](CC1)C(O)=O",3,21.253071504568,"Fold3.Rep1"
"114457","CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O",99,79.3214492744633,"Fold3.Rep1"
"114471","NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1",30,54.6619450268605,"Fold3.Rep1"
"117348","CC(=O)O[C@H]1CC[C@]2(C)C3CC[C@@]4(C)C(CC=C4C4=CN=CC=C4)C3CC=C2C1",99,81.148200974022,"Fold3.Rep1"
"12773","[H][C@@]12N(C)C3=C(C=C(C(OC)=C3)[C@]3(C[C@@H]4CN(C[C@](O)(CC)C4)CCC4=C3NC3=CC=CC=C43)C(=O)OC)[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H]",99,81.921622966415,"Fold3.Rep1"
"12919","CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1",80,86.7226563623205,"Fold3.Rep1"
"130581","[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1",97,87.5546159333337,"Fold3.Rep1"
"131636","CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O",81,80.3133911694592,"Fold3.Rep1"
"13172","[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]",85,83.4003978881941,"Fold3.Rep1"
"132493","O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1",90,91.5446332595454,"Fold3.Rep1"
"135807","COC(=O)[C@@H]([C@H]1CCCCN1)C1=CC=CC=C1",30,36.8738809817235,"Fold3.Rep1"
"14401","CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1",80,84.0539329908376,"Fold3.Rep1"
"16929","ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1",90,88.6561858344415,"Fold3.Rep1"
"184733","[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1",95,87.5951849089814,"Fold3.Rep1"
"184739","O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC2=CC=CC=C12",99,73.8761065597824,"Fold3.Rep1"
"1909","CC(=O)NC1=NN=C(S1)S(N)(=O)=O",98,59.0266050276621,"Fold3.Rep1"
"1945","NC1=NC(=O)C2=C(N1)N(COCCO)C=N2",21,25.7059720640935,"Fold3.Rep1"
"1998","CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2",70,80.5609095457922,"Fold3.Rep1"
"2006532","[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1",25,64.0509551949199,"Fold3.Rep1"
"2008","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1",90,49.9712822167309,"Fold3.Rep1"
"2010","O=C1N=CN=C2NNC=C12",1,28.6078809808473,"Fold3.Rep1"
"2015","CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2",82,69.077100511896,"Fold3.Rep1"
"2035","CC(C)NCC(O)COC1=CC=CC=C1CC=C",90,53.3241292313797,"Fold3.Rep1"
"2038","CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C",94,35.8757611161248,"Fold3.Rep1"
"2041901","CCC1=NC=CC(=C1)C(N)=S",30,58.0543219646427,"Fold3.Rep1"
"2162","CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1",16,28.8272099298097,"Fold3.Rep1"
"2180","CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O",88,89.7055977760087,"Fold3.Rep1"
"2300501","OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1",99,87.6831093728713,"Fold3.Rep1"
"23731","OP(O)(=O)C(Cl)(Cl)P(O)(O)=O",36,63.3030208016867,"Fold3.Rep1"
"2377","CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O",99,77.9750992815937,"Fold3.Rep1"
"2381","CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1",76,71.5480458639151,"Fold3.Rep1"
"2445","CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1",99,96.2166469254713,"Fold3.Rep1"
"24747352","CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1",99,92.8847396129838,"Fold3.Rep1"
"25948204","CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1",99.7,90.5178599337183,"Fold3.Rep1"
"2607","OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl",99,75.1795761814711,"Fold3.Rep1"
"2619","NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1",40,64.0440146650542,"Fold3.Rep1"
"2625","CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2",91,89.8950056566482,"Fold3.Rep1"
"2652","O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2",96,75.2272893593061,"Fold3.Rep1"
"2699","CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2",98,88.8656861991751,"Fold3.Rep1"
"2866","CN1C=CC(=O)C(O)=C1C",10,46.9302676203489,"Fold3.Rep1"
"29111","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C",42,73.6172994388054,"Fold3.Rep1"
"29400","COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O",75,80.157263560927,"Fold3.Rep1"
"3040","COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1",96,88.6066217241821,"Fold3.Rep1"
"31013","CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1",10,31.0270388886269,"Fold3.Rep1"
"31640","O.C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O",76,42.9651710301519,"Fold3.Rep1"
"3214","NC(=O)OCC(COC(N)=O)C1=CC=CC=C1",28,60.3791608918186,"Fold3.Rep1"
"3256","CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1",50,56.7107050099103,"Fold3.Rep1"
"3268","FC1=CNC(=O)NC1=O",12,32.1682168455373,"Fold3.Rep1"
"3280","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F",96,87.7577731219026,"Fold3.Rep1"
"3322","NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O",95,71.5896042292023,"Fold3.Rep1"
"3356","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1",94,66.0764486736957,"Fold3.Rep1"
"347980","CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1",99,93.6805660506657,"Fold3.Rep1"
"3548","CCN(CC)CC(=O)NC1=C(C)C=CC=C1C",80,65.4976993529825,"Fold3.Rep1"
"35632","CC(N)C(=O)NC1=C(C)C=CC=C1C",10,48.0077785469683,"Fold3.Rep1"
"3568","CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12",95,88.0806410580299,"Fold3.Rep1"
"3695","CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12",75,87.4286894942064,"Fold3.Rep1"
"3890","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1",95,93.5220445997774,"Fold3.Rep1"
"390044","CN1C2=C([N-]C(Cl)=N2)C(=O)N(C)C1=O.C[NH+](C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1",99,70.971955540613,"Fold3.Rep1"
"390096","CC[C@@H](N1CCCC1=O)C(N)=O",10,28.0905988386522,"Fold3.Rep1"
"393914","C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O",97,74.2147058462857,"Fold3.Rep1"
"39831","[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O",40,64.0217369473582,"Fold3.Rep1"
"4024","CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC",30,59.1179168680155,"Fold3.Rep1"
"4034","CC(N)COC1=C(C)C=CC=C1C",60,44.6723007751827,"Fold3.Rep1"
"4308","CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1",60,69.7833335353679,"Fold3.Rep1"
"43215","[H][C@]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C(C(O)=O)C1=CC=C(O)C=C1)OC)C(O)=O",40,67.9334792960211,"Fold3.Rep1"
"4433","COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C",95,91.3751012866355,"Fold3.Rep1"
"4444553","CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O",99.4,86.8979424973073,"Fold3.Rep1"
"4447634","N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1",25,54.5403132205137,"Fold3.Rep1"
"4447672","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",40,38.1597228298015,"Fold3.Rep1"
"4470600","[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([C@H]2O)C(Cl)=CC=C1O",50,75.8265921418394,"Fold3.Rep1"
"4473","CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1",92,81.8312026292328,"Fold3.Rep1"
"4486102","COC1=CC(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl",94,87.7374433155055,"Fold3.Rep1"
"4514729","NC(=O)CCCN\C(C1=CC=C(Cl)C=C1)=C1/C=C(F)C=CC1=O",95,84.3655875312781,"Fold3.Rep1"
